Transaction ID,Date,Time,Store Name,Store Type,Region,Brand,Product,Quantity,Unit Price,Total,Payment Method
TRX-001224,2025-05-25,17:53:06,"Laoag Express Mart",grocery,Region I,Winston,"Winston Red 20s",1,150,150,GCash
TRX-001225,2025-05-26,20:45:37,"Makati Convenience",convenience,NCR,Mevius,"Mevius Purple 20s",2,160,320,GCash
TRX-001225,2025-05-26,20:45:37,"Makati Convenience",convenience,NCR,More,"More Menthol 20s",2,140,280,GCash
TRX-001225,2025-05-26,20:45:37,"Makati Convenience",convenience,NCR,Winston,"Winston Lights 20s",2,150,300,GCash
TRX-001226,2025-06-16,13:10:41,"Santo Domingo Store",sari-sari,Region IV-A,Marlboro,"Marlboro Red 20s",2,160,320,Maya
TRX-001227,2025-05-29,20:52:18,"Vigan Central Store",sari-sari,Region I,Marlboro,"Marlboro Gold 20s",1,160,160,Cash
TRX-001228,2025-06-19,07:44:01,"Laoag Express Mart",grocery,Region I,Mevius,"Mevius Blue 20s",2,160,320,Maya
TRX-001229,2025-06-09,07:58:27,"BGC Express Mart",convenience,NCR,Camel,"Camel Yellow 20s",1,155,155,Cash
TRX-001229,2025-06-09,07:58:27,"BGC Express Mart",convenience,NCR,Marlboro,"Marlboro Gold 20s",2,160,320,Cash
TRX-001230,2025-05-05,13:11:30,"Legazpi Central",grocery,Region V,Mevius,"Mevius Purple 20s",2,160,320,Cash
TRX-001231,2025-04-13,08:38:07,"Lahug Store",sari-sari,Region VII,More,"More Menthol 20s",1,140,140,Maya
TRX-001231,2025-04-13,08:38:07,"Lahug Store",sari-sari,Region VII,Mighty,"Mighty Menthol 20s",2,130,260,Maya
TRX-001231,2025-04-13,08:38:07,"Lahug Store",sari-sari,Region VII,Fortune,"Fortune Menthol 20s",2,130,260,Maya
TRX-001232,2025-04-25,12:32:19,"Mactan Store",sari-sari,Region VII,Mighty,"Mighty Premium 20s",1,140,140,Cash
TRX-001232,2025-04-25,12:32:19,"Mactan Store",sari-sari,Region VII,Winston,"Winston Red 10s",1,75,75,Cash
TRX-001233,2025-06-15,06:41:06,"Legazpi Central",grocery,Region V,Fortune,"Fortune Menthol 20s",1,130,130,Cash
TRX-001233,2025-06-15,06:41:06,"Legazpi Central",grocery,Region V,Winston,"Winston Menthol 20s",2,150,300,Cash
TRX-001234,2025-06-11,12:22:56,"Butuan Central",grocery,Region XIII,Mighty,"Mighty Menthol 20s",1,130,130,Maya
TRX-001234,2025-06-11,12:22:56,"Butuan Central",grocery,Region XIII,Mighty,"Mighty Menthol 20s",1,130,130,Maya
TRX-001235,2025-04-12,18:34:23,"Rosa Store",sari-sari,Region IV-A,More,"More Menthol 20s",2,140,280,GCash
TRX-001235,2025-04-12,18:34:23,"Rosa Store",sari-sari,Region IV-A,Winston,"Winston Lights 20s",2,150,300,GCash
TRX-001235,2025-04-12,18:34:23,"Rosa Store",sari-sari,Region IV-A,Marlboro,"Marlboro Gold 20s",1,160,160,GCash
TRX-001236,2025-06-04,06:41:27,"Buhangin Store",sari-sari,Region XI,Marlboro,"Marlboro Red 20s",2,160,320,Maya
TRX-001236,2025-06-04,06:41:27,"Buhangin Store",sari-sari,Region XI,Winston,"Winston Red 10s",2,75,150,Maya
TRX-001236,2025-06-04,06:41:27,"Buhangin Store",sari-sari,Region XI,Marlboro,"Marlboro Red 20s",2,160,320,Maya
TRX-001237,2025-06-09,19:22:11,"Vigan Central Store",sari-sari,Region I,Fortune,"Fortune Menthol 20s",2,130,260,GCash
TRX-001237,2025-06-09,19:22:11,"Vigan Central Store",sari-sari,Region I,Marlboro,"Marlboro Gold 20s",2,160,320,GCash
TRX-001238,2025-05-02,19:04:49,"Lacson Mart",convenience,Region VI,Mighty,"Mighty Premium 20s",1,140,140,Maya
TRX-001239,2025-06-23,07:29:04,"Cubao Central Store",sari-sari,NCR,Winston,"Winston Lights 20s",1,150,150,Maya
TRX-001240,2025-05-17,19:42:24,"Heights Store",sari-sari,Region IV-A,Marlboro,"Marlboro Ice Blast 20s",2,165,330,Maya
TRX-001240,2025-05-17,19:42:24,"Heights Store",sari-sari,Region IV-A,Marlboro,"Marlboro Ice Blast 20s",1,165,165,Maya
TRX-001241,2025-06-07,06:28:05,"Matina Market",sari-sari,Region XI,Winston,"Winston Red 20s",2,150,300,GCash
TRX-001241,2025-06-07,06:28:05,"Matina Market",sari-sari,Region XI,Mevius,"Mevius Purple 20s",2,160,320,GCash
TRX-001241,2025-06-07,06:28:05,"Matina Market",sari-sari,Region XI,Marlboro,"Marlboro Ice Blast 20s",2,165,330,GCash
TRX-001242,2025-06-27,17:58:39,"Vigan Central Store",sari-sari,Region I,More,"More Menthol 20s",2,140,280,Maya
TRX-001242,2025-06-27,17:58:39,"Vigan Central Store",sari-sari,Region I,Mevius,"Mevius Blue 20s",2,160,320,Maya
TRX-001243,2025-04-29,08:41:26,"Apokon Store",sari-sari,Region XI,Marlboro,"Marlboro Red 20s",1,160,160,Maya
TRX-001243,2025-04-29,08:41:26,"Apokon Store",sari-sari,Region XI,Camel,"Camel Yellow 20s",1,155,155,Maya
TRX-001243,2025-04-29,08:41:26,"Apokon Store",sari-sari,Region XI,Fortune,"Fortune Menthol 20s",2,130,260,Maya
TRX-001244,2025-05-22,18:31:25,"Rosa Store",sari-sari,Region IV-A,Camel,"Camel Blue 20s",2,155,310,GCash
TRX-001245,2025-04-29,20:34:13,"Dolores Mart",sari-sari,Region III,Mighty,"Mighty Menthol 20s",1,130,130,Maya
TRX-001245,2025-04-29,20:34:13,"Dolores Mart",sari-sari,Region III,Mevius,"Mevius Blue 20s",2,160,320,Maya
TRX-001246,2025-05-08,17:53:53,"Cotabato Central",grocery,BARMM,More,"More Menthol 20s",1,140,140,Maya
TRX-001246,2025-05-08,17:53:53,"Cotabato Central",grocery,BARMM,Mighty,"Mighty Premium 20s",2,140,280,Maya
TRX-001246,2025-05-08,17:53:53,"Cotabato Central",grocery,BARMM,Mevius,"Mevius Sky Blue 20s",2,160,320,Maya
TRX-001247,2025-04-15,07:25:11,"Mandaue Central",grocery,Region VII,Winston,"Winston Menthol 20s",2,150,300,Cash
TRX-001247,2025-04-15,07:25:11,"Mandaue Central",grocery,Region VII,Marlboro,"Marlboro Ice Blast 20s",1,165,165,Cash
TRX-001248,2025-05-13,19:04:05,"Mang Juan Sari-Sari",sari-sari,NCR,Mevius,"Mevius Blue 20s",2,160,320,Cash
TRX-001249,2025-05-08,18:01:36,"Clark Convenience",convenience,Region III,Mevius,"Mevius Sky Blue 20s",2,160,320,GCash
TRX-001249,2025-05-08,18:01:36,"Clark Convenience",convenience,Region III,More,"More Menthol 20s",1,140,140,GCash
TRX-001249,2025-05-08,18:01:36,"Clark Convenience",convenience,Region III,Marlboro,"Marlboro Gold 20s",1,160,160,GCash
TRX-001250,2025-04-06,06:04:52,"Apokon Store",sari-sari,Region XI,Winston,"Winston Red 20s",2,150,300,GCash
TRX-001251,2025-05-30,19:37:50,"Naga Express Mart",convenience,Region V,Winston,"Winston Blue 20s",1,150,150,Maya
TRX-001251,2025-05-30,19:37:50,"Naga Express Mart",convenience,Region V,Winston,"Winston Lights 20s",2,150,300,Maya
TRX-001252,2025-06-13,08:22:40,"Tuguegarao Central",grocery,Region II,Marlboro,"Marlboro Red 20s",1,160,160,Maya
TRX-001252,2025-06-13,08:22:40,"Tuguegarao Central",grocery,Region II,Philip Morris,"Philip Morris Red 20s",1,140,140,Maya
TRX-001252,2025-06-13,08:22:40,"Tuguegarao Central",grocery,Region II,Mighty,"Mighty Premium 20s",1,140,140,Maya
TRX-001253,2025-05-28,08:32:20,"Aling Nena Store",sari-sari,NCR,Marlboro,"Marlboro Red 20s",2,160,320,Maya
TRX-001253,2025-05-28,08:32:20,"Aling Nena Store",sari-sari,NCR,Winston,"Winston Red 20s",2,150,300,Maya
TRX-001254,2025-04-13,06:37:05,"Apokon Store",sari-sari,Region XI,Philip Morris,"Philip Morris Red 20s",1,140,140,GCash
TRX-001254,2025-04-13,06:37:05,"Apokon Store",sari-sari,Region XI,Mighty,"Mighty Premium 20s",1,140,140,GCash
TRX-001255,2025-04-04,08:25:28,"Santiago Express",sari-sari,Region II,More,"More Menthol 20s",1,140,140,Maya
TRX-001255,2025-04-04,08:25:28,"Santiago Express",sari-sari,Region II,Winston,"Winston Red 20s",1,150,150,Maya
TRX-001256,2025-04-23,12:11:51,"CDO Central Store",grocery,Region X,Mighty,"Mighty Menthol 20s",1,130,130,Cash
TRX-001256,2025-04-23,12:11:51,"CDO Central Store",grocery,Region X,Marlboro,"Marlboro Red 20s",2,160,320,Cash
TRX-001257,2025-06-28,18:01:20,"Cotabato Central",grocery,BARMM,Mevius,"Mevius Sky Blue 20s",2,160,320,GCash
TRX-001257,2025-06-28,18:01:20,"Cotabato Central",grocery,BARMM,Camel,"Camel Menthol 20s",2,155,310,GCash
TRX-001257,2025-06-28,18:01:20,"Cotabato Central",grocery,BARMM,Camel,"Camel Yellow 20s",2,155,310,GCash
TRX-001258,2025-06-09,06:13:00,"Real Convenience",convenience,Region IV-A,Mevius,"Mevius Blue 20s",2,160,320,Maya
TRX-001258,2025-06-09,06:13:00,"Real Convenience",convenience,Region IV-A,Winston,"Winston Menthol 20s",1,150,150,Maya
TRX-001258,2025-06-09,06:13:00,"Real Convenience",convenience,Region IV-A,Philip Morris,"Philip Morris Red 20s",1,140,140,Maya
TRX-001259,2025-04-14,18:07:07,"Baguio Central",grocery,CAR,Mevius,"Mevius Purple 20s",2,160,320,GCash
TRX-001259,2025-04-14,18:07:07,"Baguio Central",grocery,CAR,Winston,"Winston Menthol 20s",2,150,300,GCash
TRX-001259,2025-04-14,18:07:07,"Baguio Central",grocery,CAR,Mighty,"Mighty Red 10s",1,65,65,GCash
TRX-001260,2025-04-23,07:19:02,"Lapaz Market",grocery,Region VI,Philip Morris,"Philip Morris Red 20s",2,140,280,Maya
TRX-001260,2025-04-23,07:19:02,"Lapaz Market",grocery,Region VI,Hope,"Hope Luxury Red 20s",2,120,240,Maya
TRX-001261,2025-06-22,17:48:48,"Laoag Express Mart",grocery,Region I,Marlboro,"Marlboro Gold 20s",2,160,320,Cash
TRX-001261,2025-06-22,17:48:48,"Laoag Express Mart",grocery,Region I,Fortune,"Fortune Red 20s",2,130,260,Cash
TRX-001261,2025-06-22,17:48:48,"Laoag Express Mart",grocery,Region I,Camel,"Camel Blue 20s",1,155,155,Cash
TRX-001262,2025-05-19,06:30:43,"Cotabato Central",grocery,BARMM,Mighty,"Mighty Menthol 20s",2,130,260,Maya
TRX-001262,2025-05-19,06:30:43,"Cotabato Central",grocery,BARMM,Camel,"Camel Yellow 20s",2,155,310,Maya
TRX-001262,2025-05-19,06:30:43,"Cotabato Central",grocery,BARMM,Winston,"Winston Lights 20s",2,150,300,Maya
TRX-001263,2025-06-23,08:37:19,"Mactan Store",sari-sari,Region VII,Mevius,"Mevius Sky Blue 20s",1,160,160,Maya
TRX-001263,2025-06-23,08:37:19,"Mactan Store",sari-sari,Region VII,Camel,"Camel Menthol 20s",1,155,155,Maya
TRX-001263,2025-06-23,08:37:19,"Mactan Store",sari-sari,Region VII,Camel,"Camel Menthol 20s",1,155,155,Maya
TRX-001264,2025-05-29,07:28:55,"Dau Market Store",grocery,Region III,Marlboro,"Marlboro Red 20s",2,160,320,GCash
TRX-001264,2025-05-29,07:28:55,"Dau Market Store",grocery,Region III,Hope,"Hope Luxury Red 20s",1,120,120,GCash
TRX-001264,2025-05-29,07:28:55,"Dau Market Store",grocery,Region III,Mighty,"Mighty Menthol 20s",2,130,260,GCash
TRX-001265,2025-04-12,07:33:11,"Balibago Store",sari-sari,Region III,Mevius,"Mevius Blue 20s",1,160,160,GCash
TRX-001266,2025-04-26,19:48:47,"CDO Central Store",grocery,Region X,Marlboro,"Marlboro Red 20s",1,160,160,Cash
TRX-001267,2025-04-24,19:24:57,"Mandaue Central",grocery,Region VII,Mevius,"Mevius Purple 20s",2,160,320,GCash
TRX-001267,2025-04-24,19:24:57,"Mandaue Central",grocery,Region VII,Fortune,"Fortune Red 20s",1,130,130,GCash
TRX-001267,2025-04-24,19:24:57,"Mandaue Central",grocery,Region VII,Winston,"Winston Red 10s",1,75,75,GCash
TRX-001268,2025-04-04,08:52:13,"Lahug Store",sari-sari,Region VII,Marlboro,"Marlboro Ice Blast 20s",2,165,330,Cash
TRX-001268,2025-04-04,08:52:13,"Lahug Store",sari-sari,Region VII,Marlboro,"Marlboro Red 20s",1,160,160,Cash
TRX-001268,2025-04-04,08:52:13,"Lahug Store",sari-sari,Region VII,Winston,"Winston Lights 20s",1,150,150,Cash
TRX-001269,2025-05-09,13:58:18,"GenSan Central",grocery,Region XII,Fortune,"Fortune Menthol 20s",2,130,260,GCash
TRX-001269,2025-05-09,13:58:18,"GenSan Central",grocery,Region XII,Fortune,"Fortune Red 20s",1,130,130,GCash
TRX-001269,2025-05-09,13:58:18,"GenSan Central",grocery,Region XII,Marlboro,"Marlboro Gold 20s",2,160,320,GCash
TRX-001270,2025-04-04,08:30:21,"Palawan Central Store",grocery,Region IV-B,Fortune,"Fortune Menthol 20s",1,130,130,Cash
TRX-001270,2025-04-04,08:30:21,"Palawan Central Store",grocery,Region IV-B,Camel,"Camel Yellow 20s",1,155,155,Cash
TRX-001271,2025-04-15,18:34:13,"Cubao Central Store",sari-sari,NCR,Camel,"Camel Blue 20s",2,155,310,Cash
TRX-001271,2025-04-15,18:34:13,"Cubao Central Store",sari-sari,NCR,Philip Morris,"Philip Morris Red 20s",1,140,140,Cash
TRX-001271,2025-04-15,18:34:13,"Cubao Central Store",sari-sari,NCR,Mevius,"Mevius Blue 20s",1,160,160,Cash
TRX-001272,2025-06-24,13:55:06,"GenSan Central",grocery,Region XII,Marlboro,"Marlboro Gold 20s",2,160,320,Maya
TRX-001272,2025-06-24,13:55:06,"GenSan Central",grocery,Region XII,Marlboro,"Marlboro Gold 20s",1,160,160,Maya
TRX-001273,2025-06-07,08:02:34,"Mang Juan Sari-Sari",sari-sari,NCR,Mevius,"Mevius Purple 20s",2,160,320,Maya
TRX-001273,2025-06-07,08:02:34,"Mang Juan Sari-Sari",sari-sari,NCR,Marlboro,"Marlboro Gold 20s",1,160,160,Maya
TRX-001274,2025-04-03,18:00:32,"Highway Store",sari-sari,Region III,Marlboro,"Marlboro Red 20s",1,160,160,Maya
TRX-001274,2025-04-03,18:00:32,"Highway Store",sari-sari,Region III,Winston,"Winston Red 10s",2,75,150,Maya
TRX-001274,2025-04-03,18:00:32,"Highway Store",sari-sari,Region III,Mevius,"Mevius Sky Blue 20s",2,160,320,Maya
TRX-001275,2025-06-09,17:26:10,"Vigan Central Store",sari-sari,Region I,More,"More Menthol 20s",1,140,140,GCash
TRX-001275,2025-06-09,17:26:10,"Vigan Central Store",sari-sari,Region I,Marlboro,"Marlboro Gold 20s",2,160,320,GCash
TRX-001275,2025-06-09,17:26:10,"Vigan Central Store",sari-sari,Region I,Hope,"Hope Luxury Red 20s",1,120,120,GCash
TRX-001276,2025-05-01,07:37:13,"Butuan Central",grocery,Region XIII,Marlboro,"Marlboro Gold 20s",1,160,160,Maya
TRX-001276,2025-05-01,07:37:13,"Butuan Central",grocery,Region XIII,Marlboro,"Marlboro Red 20s",2,160,320,Maya
TRX-001276,2025-05-01,07:37:13,"Butuan Central",grocery,Region XIII,Marlboro,"Marlboro Red 20s",2,160,320,Maya
TRX-001277,2025-06-25,08:57:08,"Legazpi Central",grocery,Region V,More,"More Menthol 20s",1,140,140,Cash
TRX-001277,2025-06-25,08:57:08,"Legazpi Central",grocery,Region V,Marlboro,"Marlboro Ice Blast 20s",1,165,165,Cash
TRX-001277,2025-06-25,08:57:08,"Legazpi Central",grocery,Region V,Marlboro,"Marlboro Gold 20s",2,160,320,Cash
TRX-001278,2025-05-09,17:36:13,"Cubao Central Store",sari-sari,NCR,Winston,"Winston Menthol 20s",2,150,300,Maya
TRX-001278,2025-05-09,17:36:13,"Cubao Central Store",sari-sari,NCR,Mighty,"Mighty Premium 20s",1,140,140,Maya
TRX-001279,2025-04-10,07:56:02,"Cubao Central Store",sari-sari,NCR,Winston,"Winston Red 10s",2,75,150,Cash
TRX-001279,2025-04-10,07:56:02,"Cubao Central Store",sari-sari,NCR,Winston,"Winston Menthol 20s",2,150,300,Cash
TRX-001280,2025-06-25,08:56:21,"Cotabato Central",grocery,BARMM,Mevius,"Mevius Blue 20s",2,160,320,GCash
TRX-001280,2025-06-25,08:56:21,"Cotabato Central",grocery,BARMM,Camel,"Camel Menthol 20s",2,155,310,GCash
TRX-001280,2025-06-25,08:56:21,"Cotabato Central",grocery,BARMM,Camel,"Camel Yellow 20s",2,155,310,GCash
TRX-001281,2025-05-13,17:52:44,"Cotabato Central",grocery,BARMM,Winston,"Winston Red 20s",2,150,300,Maya
TRX-001282,2025-04-08,06:36:51,"Commonwealth Mart",grocery,NCR,Fortune,"Fortune Menthol 20s",2,130,260,GCash
TRX-001283,2025-07-01,12:45:26,"Clark Convenience",convenience,Region III,More,"More Menthol 20s",2,140,280,GCash
TRX-001283,2025-07-01,12:45:26,"Clark Convenience",convenience,Region III,Camel,"Camel Yellow 20s",2,155,310,GCash
TRX-001283,2025-07-01,12:45:26,"Clark Convenience",convenience,Region III,Marlboro,"Marlboro Gold 20s",2,160,320,GCash
TRX-001284,2025-04-08,19:40:27,"Cubao Central Store",sari-sari,NCR,Marlboro,"Marlboro Ice Blast 20s",2,165,330,Maya
TRX-001284,2025-04-08,19:40:27,"Cubao Central Store",sari-sari,NCR,Fortune,"Fortune Menthol 20s",1,130,130,Maya
TRX-001285,2025-06-12,08:54:05,"Grace Sari-Sari",sari-sari,NCR,Philip Morris,"Philip Morris Red 20s",2,140,280,GCash
TRX-001285,2025-06-12,08:54:05,"Grace Sari-Sari",sari-sari,NCR,Winston,"Winston Menthol 20s",1,150,150,GCash
TRX-001285,2025-06-12,08:54:05,"Grace Sari-Sari",sari-sari,NCR,Marlboro,"Marlboro Gold 20s",2,160,320,GCash
TRX-001286,2025-06-18,13:55:18,"Cubao Central Store",sari-sari,NCR,Mevius,"Mevius Blue 20s",1,160,160,Maya
TRX-001286,2025-06-18,13:55:18,"Cubao Central Store",sari-sari,NCR,Marlboro,"Marlboro Ice Blast 20s",1,165,165,Maya
TRX-001287,2025-04-25,06:57:07,"Cogeo Mart",grocery,Region IV-A,Marlboro,"Marlboro Ice Blast 20s",1,165,165,GCash
TRX-001287,2025-04-25,06:57:07,"Cogeo Mart",grocery,Region IV-A,Hope,"Hope Luxury Red 20s",2,120,240,GCash
TRX-001287,2025-04-25,06:57:07,"Cogeo Mart",grocery,Region IV-A,Mighty,"Mighty Red 20s",1,130,130,GCash
TRX-001288,2025-04-22,07:51:52,"CDO Central Store",grocery,Region X,Marlboro,"Marlboro Ice Blast 20s",2,165,330,Cash
TRX-001288,2025-04-22,07:51:52,"CDO Central Store",grocery,Region X,Marlboro,"Marlboro Gold 20s",1,160,160,Cash
TRX-001288,2025-04-22,07:51:52,"CDO Central Store",grocery,Region X,Marlboro,"Marlboro Gold 20s",1,160,160,Cash
TRX-001289,2025-06-10,17:15:28,"BGC Express Mart",convenience,NCR,Camel,"Camel Menthol 20s",1,155,155,Maya
TRX-001289,2025-06-10,17:15:28,"BGC Express Mart",convenience,NCR,Mighty,"Mighty Menthol 20s",2,130,260,Maya
TRX-001290,2025-04-03,18:54:56,"Laoag Express Mart",grocery,Region I,Hope,"Hope Luxury Red 20s",1,120,120,Maya
TRX-001291,2025-06-26,08:44:53,"Heights Store",sari-sari,Region IV-A,Mighty,"Mighty Premium 20s",2,140,280,GCash
TRX-001292,2025-04-07,06:33:06,"Tuguegarao Central",grocery,Region II,Fortune,"Fortune Menthol 20s",2,130,260,Cash
TRX-001292,2025-04-07,06:33:06,"Tuguegarao Central",grocery,Region II,Winston,"Winston Red 20s",2,150,300,Cash
TRX-001292,2025-04-07,06:33:06,"Tuguegarao Central",grocery,Region II,Philip Morris,"Philip Morris Red 20s",2,140,280,Cash
TRX-001293,2025-06-24,20:21:50,"Cogeo Mart",grocery,Region IV-A,Winston,"Winston Red 10s",2,75,150,GCash
TRX-001294,2025-05-17,17:01:50,"Santiago Express",sari-sari,Region II,Hope,"Hope Luxury Red 20s",2,120,240,GCash
TRX-001295,2025-06-27,13:38:55,"Clark Convenience",convenience,Region III,Fortune,"Fortune Menthol 20s",2,130,260,Maya
TRX-001295,2025-06-27,13:38:55,"Clark Convenience",convenience,Region III,Camel,"Camel Blue 20s",1,155,155,Maya
TRX-001296,2025-06-04,06:36:32,"Ate Rose Store",sari-sari,NCR,Camel,"Camel Yellow 20s",1,155,155,Maya
TRX-001297,2025-06-18,17:31:27,"Tacloban Central",grocery,Region VIII,Mighty,"Mighty Premium 20s",2,140,280,Maya
TRX-001298,2025-06-23,06:07:36,"Grace Sari-Sari",sari-sari,NCR,Mighty,"Mighty Premium 20s",2,140,280,GCash
TRX-001298,2025-06-23,06:07:36,"Grace Sari-Sari",sari-sari,NCR,Camel,"Camel Yellow 20s",2,155,310,GCash
TRX-001299,2025-05-26,08:29:47,"Highway Store",sari-sari,Region III,Camel,"Camel Blue 20s",2,155,310,Cash
TRX-001300,2025-04-25,12:10:21,"Baguio Central",grocery,CAR,Mevius,"Mevius Purple 20s",2,160,320,GCash
TRX-001300,2025-04-25,12:10:21,"Baguio Central",grocery,CAR,Winston,"Winston Lights 20s",1,150,150,GCash
TRX-001301,2025-04-19,17:30:04,"Clark Convenience",convenience,Region III,Winston,"Winston Red 10s",2,75,150,Maya
TRX-001302,2025-05-05,13:49:55,"Laoag Express Mart",grocery,Region I,Winston,"Winston Red 20s",2,150,300,Cash
TRX-001303,2025-05-24,12:58:29,"Matina Market",sari-sari,Region XI,Fortune,"Fortune Red 20s",1,130,130,Maya
TRX-001304,2025-04-02,07:42:26,"Makati Convenience",convenience,NCR,Marlboro,"Marlboro Ice Blast 20s",1,165,165,GCash
TRX-001304,2025-04-02,07:42:26,"Makati Convenience",convenience,NCR,Winston,"Winston Menthol 20s",2,150,300,GCash
TRX-001305,2025-05-31,08:55:14,"Mandalagan Store",sari-sari,Region VI,Mighty,"Mighty Red 20s",1,130,130,Cash
TRX-001305,2025-05-31,08:55:14,"Mandalagan Store",sari-sari,Region VI,Winston,"Winston Blue 20s",2,150,300,Cash
TRX-001306,2025-04-30,12:53:55,"Apokon Store",sari-sari,Region XI,Mevius,"Mevius Purple 20s",1,160,160,Maya
TRX-001306,2025-04-30,12:53:55,"Apokon Store",sari-sari,Region XI,Mighty,"Mighty Premium 20s",2,140,280,Maya
TRX-001306,2025-04-30,12:53:55,"Apokon Store",sari-sari,Region XI,Winston,"Winston Red 20s",1,150,150,Maya
TRX-001307,2025-06-07,13:22:35,"Bel-Air Mini Mart",mini-mart,NCR,More,"More Menthol 20s",1,140,140,GCash
TRX-001307,2025-06-07,13:22:35,"Bel-Air Mini Mart",mini-mart,NCR,More,"More Menthol 20s",1,140,140,GCash
TRX-001307,2025-06-07,13:22:35,"Bel-Air Mini Mart",mini-mart,NCR,Marlboro,"Marlboro Ice Blast 20s",1,165,165,GCash
TRX-001308,2025-05-29,08:09:23,"BGC Express Mart",convenience,NCR,Camel,"Camel Blue 20s",2,155,310,Cash
TRX-001308,2025-05-29,08:09:23,"BGC Express Mart",convenience,NCR,Fortune,"Fortune Red 20s",1,130,130,Cash
TRX-001308,2025-05-29,08:09:23,"BGC Express Mart",convenience,NCR,More,"More Menthol 20s",2,140,280,Cash
TRX-001309,2025-04-07,17:33:31,"Mandalagan Store",sari-sari,Region VI,Winston,"Winston Red 10s",2,75,150,Maya
TRX-001309,2025-04-07,17:33:31,"Mandalagan Store",sari-sari,Region VI,Mevius,"Mevius Blue 20s",1,160,160,Maya
TRX-001309,2025-04-07,17:33:31,"Mandalagan Store",sari-sari,Region VI,Marlboro,"Marlboro Gold 20s",1,160,160,Maya
TRX-001310,2025-07-01,12:47:10,"BGC Express Mart",convenience,NCR,Mighty,"Mighty Premium 20s",1,140,140,GCash
TRX-001311,2025-06-25,06:23:49,"BGC Express Mart",convenience,NCR,Marlboro,"Marlboro Red 20s",2,160,320,Maya
TRX-001312,2025-05-04,08:36:13,"Ortigas Store",grocery,NCR,Winston,"Winston Red 20s",2,150,300,Cash
TRX-001313,2025-06-23,08:03:12,"Laoag Express Mart",grocery,Region I,Marlboro,"Marlboro Gold 20s",2,160,320,GCash
TRX-001313,2025-06-23,08:03:12,"Laoag Express Mart",grocery,Region I,Camel,"Camel Menthol 20s",1,155,155,GCash
TRX-001313,2025-06-23,08:03:12,"Laoag Express Mart",grocery,Region I,Mevius,"Mevius Purple 20s",1,160,160,GCash
TRX-001314,2025-06-15,20:47:09,"Zamboanga Central",grocery,Region IX,Camel,"Camel Yellow 20s",1,155,155,GCash
TRX-001314,2025-06-15,20:47:09,"Zamboanga Central",grocery,Region IX,Fortune,"Fortune Red 20s",1,130,130,GCash
TRX-001314,2025-06-15,20:47:09,"Zamboanga Central",grocery,Region IX,Fortune,"Fortune Red 20s",2,130,260,GCash
TRX-001315,2025-04-10,13:45:54,"Buhangin Store",sari-sari,Region XI,Hope,"Hope Luxury Red 20s",1,120,120,GCash
TRX-001315,2025-04-10,13:45:54,"Buhangin Store",sari-sari,Region XI,Winston,"Winston Red 20s",1,150,150,GCash
TRX-001315,2025-04-10,13:45:54,"Buhangin Store",sari-sari,Region XI,More,"More Menthol 20s",1,140,140,GCash
TRX-001316,2025-04-05,06:56:57,"Ate Rose Store",sari-sari,NCR,Mighty,"Mighty Menthol 20s",2,130,260,Maya
TRX-001317,2025-04-20,13:23:54,"Jaro Store",sari-sari,Region VI,Winston,"Winston Red 20s",2,150,300,Maya
TRX-001317,2025-04-20,13:23:54,"Jaro Store",sari-sari,Region VI,Marlboro,"Marlboro Red 20s",2,160,320,Maya
TRX-001318,2025-04-25,20:44:52,"Lacson Mart",convenience,Region VI,Marlboro,"Marlboro Red 20s",2,160,320,GCash
TRX-001319,2025-04-28,13:35:18,"GenSan Central",grocery,Region XII,Winston,"Winston Menthol 20s",1,150,150,Maya
TRX-001320,2025-06-25,18:21:09,"Dau Market Store",grocery,Region III,Fortune,"Fortune Menthol 20s",2,130,260,GCash
TRX-001321,2025-04-03,17:18:00,"Palawan Central Store",grocery,Region IV-B,Fortune,"Fortune Red 20s",1,130,130,Maya
TRX-001321,2025-04-03,17:18:00,"Palawan Central Store",grocery,Region IV-B,Philip Morris,"Philip Morris Red 20s",1,140,140,Maya
TRX-001322,2025-06-09,08:19:49,"Aling Nena Store",sari-sari,NCR,Hope,"Hope Luxury Red 20s",2,120,240,Maya
TRX-001323,2025-04-04,19:34:25,"Dolores Mart",sari-sari,Region III,Mighty,"Mighty Menthol 20s",2,130,260,Maya
TRX-001323,2025-04-04,19:34:25,"Dolores Mart",sari-sari,Region III,Marlboro,"Marlboro Red 20s",2,160,320,Maya
TRX-001324,2025-04-24,13:19:31,"Butuan Central",grocery,Region XIII,Winston,"Winston Menthol 20s",2,150,300,Maya
TRX-001325,2025-06-25,08:52:17,"Mabolo Store",sari-sari,Region VII,Winston,"Winston Menthol 20s",2,150,300,GCash
TRX-001326,2025-04-20,17:40:58,"Mabolo Store",sari-sari,Region VII,More,"More Menthol 20s",2,140,280,Maya
TRX-001327,2025-05-08,13:52:16,"Aling Nena Store",sari-sari,NCR,Winston,"Winston Menthol 20s",2,150,300,Maya
TRX-001328,2025-05-15,13:58:08,"Vigan Central Store",sari-sari,Region I,Winston,"Winston Red 20s",2,150,300,Cash
TRX-001329,2025-06-08,17:50:06,"Bel-Air Mini Mart",mini-mart,NCR,Winston,"Winston Red 10s",2,75,150,Cash
